YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity,importance_Quantity_bf1mm,importance_0_cluster_bf1mm,importance_1_cluster_bf1mm,importance_2_cluster_bf1mm,importance_3_cluster_bf1mm,importance_4_cluster_bf1mm
2011-12-01,12 MESSAGE CARDS WITH ENVELOPES,55,5,3,0,0,0,0,0,1,0,213,33,4,0,0,1,112.83011627197266,0.5899999737739563,0.36000001430511475,0.029999999329447746,0.0,0.0,0.019999999552965164
2011-12-01,12 PENCIL SMALL TUBE WOODLAND,81,5,1,0,0,0,0,0,1,0,1307,63,20,1,0,5,161.0438232421875,0.09000000357627869,0.8799999952316284,0.019999999552965164,0.0,0.0,0.0
2011-12-01,12 PENCILS SMALL TUBE RED RETROSPOT,52,3,0,0,0,0,0,0,1,0,1015,56,2,0,0,2,1012.5140991210938,0.3400000035762787,0.1599999964237213,0.0,0.4699999988079071,0.0,0.029999999329447746
2011-12-01,12 PENCILS SMALL TUBE SKULL,65,4,1,0,0,1,0,0,1,0,703,23,1,0,0,1,560.3482666015625,0.029999999329447746,0.7099999785423279,0.05999999865889549,0.0,0.0,0.20000000298023224
2011-12-01,12 PENCILS TALL TUBE POSY,151,6,0,0,0,1,1,0,0,0,224,9,0,0,0,0,49.07884216308594,0.20999999344348907,0.7599999904632568,0.029999999329447746,0.0,0.0,0.0
2011-12-01,12 PENCILS TALL TUBE RED RETROSPOT,55,5,0,0,0,1,0,0,1,0,587,53,10,0,0,1,233.7266845703125,0.019999999552965164,0.07999999821186066,0.8999999761581421,0.0,0.0,0.0
2011-12-01,12 PENCILS TALL TUBE SKULLS,41,3,1,0,0,1,0,0,1,0,525,58,11,0,0,1,219.3234100341797,0.1599999964237213,0.699999988079071,0.11999999731779099,0.0,0.0,0.019999999552965164
2011-12-01,12 PENCILS TALL TUBE WOODLAND,14,2,0,0,0,0,0,0,1,0,346,40,2,0,0,1,120.71260833740234,0.36000001430511475,0.05000000074505806,0.2199999988079071,0.05999999865889549,0.0,0.3199999928474426
2011-12-01,12 PINK HEN+CHICKS IN BASKET,1,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,3.49934458732605,0.23000000417232513,0.7699999809265137,0.0,0.0,0.0,0.0
2011-07-01,12 PINK ROSE PEG PLACE SETTINGS,3,2,0,0,0,0,1,0,0,0,-3,2,0,0,0,0,4.983427047729492,0.009999999776482582,0.28999999165534973,0.0,0.0,0.0,0.699999988079071
2011-12-01,12 RED ROSE PEG PLACE SETTINGS,19,4,1,0,0,1,0,0,1,0,59,8,1,0,0,5,76.50708770751953,0.07000000029802322,0.6299999952316284,0.20000000298023224,0.0,0.0,0.10000000149011612
2011-12-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9,3,0,0,0,0,0,0,1,0,448,58,14,0,0,3,141.3207550048828,0.05000000074505806,0.9300000071525574,0.019999999552965164,0.0,0.0,0.0
2011-12-01,16 PIECE CUTLERY SET PANTRY DESIGN,36,0,2,1,0,1,0,0,1,0,16,5,1,0,0,1,41.76249313354492,0.3799999952316284,0.019999999552965164,0.10999999940395355,0.0,0.0,0.49000000953674316
2011-12-01,18PC WOODEN CUTLERY SET DISPOSABLE,6,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,64.42570495605469,0.019999999552965164,0.8799999952316284,0.10000000149011612,0.0,0.0,0.0
2011-12-01,2 DAISIES HAIR COMB,-5,0,1,0,0,1,1,0,0,0,3,0,3,0,0,0,1.0084598064422607,1.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,2 PICTURE BOOK EGGS EASTER BUNNY,36,3,0,0,0,0,0,0,1,0,15,1,0,0,0,1,1.0236091613769531,0.18000000715255737,0.1599999964237213,0.4000000059604645,0.0,0.0,0.25999999046325684
2011-11-01,2 PICTURE BOOK EGGS EASTER CHICKS,30,2,0,0,0,1,0,0,1,0,12,1,0,0,0,0,39.74618911743164,0.05000000074505806,0.8700000047683716,0.07999999821186066,0.0,0.0,0.0
2011-11-01,2 PICTURE BOOK EGGS EASTER DUCKS,12,1,0,0,0,0,0,0,1,0,12,1,0,0,0,0,32.78968048095703,0.029999999329447746,0.05999999865889549,0.9100000262260437,0.0,0.0,0.0
2011-12-01,20 DOLLY PEGS RETROSPOT,51,6,1,0,0,0,0,0,1,0,313,26,4,0,0,2,311.04974365234375,0.09000000357627869,0.7699999809265137,0.12999999523162842,0.0,0.0,0.0
2011-12-01,200 BENDY SKULL STRAWS,13,1,1,0,0,0,1,0,0,0,211,5,2,0,0,0,37.777976989746094,0.23000000417232513,0.25999999046325684,0.5099999904632568,0.0,0.0,0.0
2011-12-01,200 RED + WHITE BENDY STRAWS,7,1,3,0,0,0,0,0,1,0,56,11,9,0,0,0,41.47595977783203,0.11999999731779099,0.6800000071525574,0.05000000074505806,0.15000000596046448,0.0,0.0
2011-12-01,3 DRAWER ANTIQUE WHITE WOOD CABINET,12,2,0,0,0,0,0,0,1,0,213,47,3,0,0,5,211.70750427246094,0.550000011920929,0.029999999329447746,0.28999999165534973,0.0,0.0,0.11999999731779099
2011-12-01,3 GARDENIA MORRIS BOXED CANDLES,6,1,0,0,0,0,1,0,0,0,28,2,0,0,0,0,29.826622009277344,0.10999999940395355,0.8899999856948853,0.0,0.0,0.0,0.0
2011-12-01,3 HEARTS HANGING DECORATION RUSTIC,25,3,1,0,0,0,0,0,1,0,1333,69,11,1,0,1,1325.1107177734375,0.0,0.8999999761581421,0.03999999910593033,0.0,0.0,0.05000000074505806
2011-12-01,3 HOOK HANGER MAGIC GARDEN,98,2,2,1,0,0,0,0,1,0,241,2,0,1,0,1,110.42804718017578,0.10999999940395355,0.14000000059604645,0.6499999761581421,0.0,0.0,0.10000000149011612
2011-12-01,3 HOOK PHOTO SHELF ANTIQUE WHITE,10,5,2,0,0,0,0,0,1,0,96,30,4,0,0,2,187.77783203125,0.05999999865889549,0.009999999776482582,0.9100000262260437,0.0,0.0,0.019999999552965164
2011-12-01,3 PIECE SPACEBOY COOKIE CUTTER SET,44,7,1,0,0,0,0,0,1,0,167,31,9,0,0,1,249.7161865234375,0.5699999928474426,0.15000000596046448,0.28999999165534973,0.0,0.0,0.0
2011-12-01,3 RAFFIA RIBBONS 50'S CHRISTMAS ,3,2,1,0,0,0,0,0,1,0,713,42,23,0,0,3,448.8320617675781,0.0,0.07000000029802322,0.9300000071525574,0.0,0.0,0.0
2011-12-01,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,16,1,2,0,0,0,0,0,1,0,171,10,20,0,0,1,170.23765563964844,0.009999999776482582,0.0,0.9900000095367432,0.0,0.0,0.0
2011-12-01,3 ROSE MORRIS BOXED CANDLES,6,0,2,0,0,0,0,0,1,0,441,61,1,0,0,3,438.39202880859375,0.5400000214576721,0.0,0.46000000834465027,0.0,0.0,0.0
2011-12-01,3 STRIPEY MICE FELTCRAFT,107,10,2,1,0,0,0,0,1,0,354,55,13,0,0,5,164.96044921875,0.7599999904632568,0.03999999910593033,0.15000000596046448,0.009999999776482582,0.0,0.03999999910593033
2011-12-01,3 TIER CAKE TIN GREEN AND CREAM,2,1,0,0,0,0,0,0,1,0,44,17,8,0,0,1,19.056737899780273,0.3700000047683716,0.5199999809265137,0.05000000074505806,0.05999999865889549,0.0,0.009999999776482582
2011-12-01,3 TIER CAKE TIN RED AND CREAM,2,1,0,0,0,0,0,0,1,0,94,13,9,0,0,2,26.979623794555664,0.09000000357627869,0.4300000071525574,0.46000000834465027,0.0,0.0,0.019999999552965164
2011-11-01,3 TIER SWEETHEART GARDEN SHELF,3,2,0,0,0,0,0,0,1,0,2,2,0,0,0,0,4.499056339263916,0.2800000011920929,0.7200000286102295,0.0,0.0,0.0,0.0
2011-12-01,3 TRADITIONAl BISCUIT CUTTERS  SET,22,9,0,0,0,0,0,0,1,0,202,24,4,0,0,3,37.98426055908203,0.14000000059604645,0.05999999865889549,0.7699999809265137,0.0,0.0,0.029999999329447746
2011-12-01,3 WHITE CHOC MORRIS BOXED CANDLES,7,0,1,0,0,0,0,0,1,0,388,28,4,0,0,4,385.705810546875,0.1899999976158142,0.03999999910593033,0.7699999809265137,0.0,0.0,0.0
2011-12-01,36 DOILIES DOLLY GIRL,44,4,0,0,0,0,1,0,0,0,39,4,0,0,0,0,63.537742614746094,0.10999999940395355,0.5299999713897705,0.36000001430511475,0.0,0.0,0.0
2011-12-01,36 DOILIES VINTAGE CHRISTMAS,37,4,0,0,0,0,0,0,1,0,207,5,2,0,0,0,368.59149169921875,0.14000000059604645,0.5199999809265137,0.0,0.0,0.0,0.33000001311302185
2011-12-01,36 FOIL HEART CAKE CASES,25,8,0,0,0,0,0,0,1,0,323,13,3,1,0,2,176.56704711914062,0.029999999329447746,0.41999998688697815,0.17000000178813934,0.3700000047683716,0.0,0.0
2011-12-01,36 FOIL STAR CAKE CASES ,21,5,0,0,0,0,1,0,0,0,215,15,6,0,0,1,70.75523376464844,0.6899999976158142,0.25999999046325684,0.0,0.0,0.0,0.05000000074505806
2011-09-01,36 PENCILS TUBE POSY,17,0,2,0,0,0,1,0,0,0,2,1,1,0,0,0,7.994500637054443,0.1899999976158142,0.8100000023841858,0.0,0.0,0.0,0.0
2011-12-01,36 PENCILS TUBE RED RETROSPOT,13,3,1,0,0,0,0,0,1,0,395,31,15,0,0,1,343.1378479003906,0.36000001430511475,0.23999999463558197,0.019999999552965164,0.14000000059604645,0.0,0.25
2011-12-01,36 PENCILS TUBE SKULLS,22,1,5,0,0,0,0,0,1,0,323,43,16,0,0,0,25.849027633666992,0.11999999731779099,0.75,0.10000000149011612,0.0,0.0,0.029999999329447746
2011-12-01,36 PENCILS TUBE WOODLAND,8,1,4,0,0,0,0,0,1,0,236,11,1,1,0,0,204.63632202148438,0.05000000074505806,0.7799999713897705,0.1599999964237213,0.0,0.0,0.0
2011-12-01,3D CHRISTMAS STAMPS STICKERS ,37,2,1,0,0,0,0,0,1,0,182,16,10,0,0,3,26.203712463378906,0.05999999865889549,0.9399999976158142,0.0,0.0,0.0,0.0
2011-12-01,3D DOG PICTURE PLAYING CARDS,7,1,1,0,0,0,0,0,1,0,34,9,4,0,0,0,50.668846130371094,0.5099999904632568,0.11999999731779099,0.33000001311302185,0.0,0.0,0.03999999910593033
2011-12-01,3D HEARTS  HONEYCOMB PAPER GARLAND,13,2,0,0,0,0,1,0,0,0,24,1,0,0,0,1,103.3648452758789,0.07999999821186066,0.0,0.9200000166893005,0.0,0.0,0.0
2011-12-01,3D SHEET OF CAT STICKERS,3,1,0,0,0,0,0,0,1,0,14,1,1,0,0,0,2.004974365234375,0.3499999940395355,0.5400000214576721,0.10000000149011612,0.0,0.0,0.0
2011-12-01,3D SHEET OF DOG STICKERS,25,2,4,0,0,0,0,0,1,0,51,5,9,0,0,1,10.991401672363281,0.05000000074505806,0.4300000071525574,0.5099999904632568,0.0,0.0,0.0
2011-12-01,3D TRADITIONAL CHRISTMAS STICKERS,19,1,1,0,0,0,0,0,1,0,390,35,11,0,0,3,263.41668701171875,0.7699999809265137,0.10999999940395355,0.11999999731779099,0.0,0.0,0.0
2011-12-01,3D VINTAGE CHRISTMAS STICKERS ,56,3,2,0,0,0,0,0,1,0,288,26,14,0,0,3,164.19320678710938,0.10000000149011612,0.7200000286102295,0.0,0.0,0.0,0.17000000178813934
2011-12-01,4 BLUE DINNER CANDLES SILVER FLOCK,2,0,0,0,0,1,1,0,0,0,7,6,0,0,0,0,1.0044879913330078,0.10999999940395355,0.019999999552965164,0.8399999737739563,0.0,0.0,0.019999999552965164
2011-11-01,4 BURGUNDY WINE DINNER CANDLES,6,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,18.481409072875977,0.9599999785423279,0.03999999910593033,0.0,0.0,0.0,0.0
2011-12-01,4 IVORY DINNER CANDLES SILVER FLOCK,5,0,2,0,0,0,0,0,1,0,64,14,4,0,0,8,4.121596336364746,0.05000000074505806,0.2199999988079071,0.10000000149011612,0.0,0.0,0.6299999952316284
2011-12-01,4 LAVENDER BOTANICAL DINNER CANDLES,5,0,2,0,0,0,0,0,1,0,378,40,9,0,0,2,375.7650146484375,0.8500000238418579,0.019999999552965164,0.12999999523162842,0.0,0.0,0.0
2011-12-01,4 LILY  BOTANICAL DINNER CANDLES,12,1,2,0,0,0,0,0,1,0,134,14,7,0,0,0,133.2095947265625,0.18000000715255737,0.36000001430511475,0.07999999821186066,0.0,0.0,0.3799999952316284
2011-12-01,4 PEAR BOTANICAL DINNER CANDLES,4,1,1,0,0,0,0,0,1,0,354,47,9,0,0,1,351.9071044921875,0.47999998927116394,0.33000001311302185,0.18000000715255737,0.0,0.0,0.0
2011-12-01,4 PINK DINNER CANDLE SILVER FLOCK,2,0,0,0,0,2,0,0,1,0,25,7,1,0,0,2,13.91259479522705,0.03999999910593033,0.1599999964237213,0.800000011920929,0.0,0.0,0.0
2011-12-01,4 PINK FLOCK CHRISTMAS BALLS,3,0,2,0,0,0,1,0,0,0,20,4,0,0,0,2,1.992205262184143,0.019999999552965164,0.0,0.0,0.0,0.0,0.9700000286102295
2011-12-01,4 ROSE PINK DINNER CANDLES,1,0,1,0,0,0,1,0,0,0,7,1,4,0,0,0,6.99587869644165,0.4300000071525574,0.009999999776482582,0.5600000023841858,0.0,0.0,0.0
2011-11-01,4 SKY BLUE DINNER CANDLES,5,1,3,0,0,0,1,0,0,0,17,1,6,0,0,1,21.866533279418945,0.07999999821186066,0.0,0.10999999940395355,0.0,0.0,0.8100000023841858
2011-12-01,4 TRADITIONAL SPINNING TOPS,19,3,1,0,0,0,0,0,1,0,525,48,21,0,0,6,305.5150451660156,0.20000000298023224,0.6499999761581421,0.12999999523162842,0.0,0.0,0.019999999552965164
2011-12-01,4 VANILLA BOTANICAL CANDLES,9,0,2,0,0,0,1,0,0,0,364,39,14,0,0,2,361.847900390625,0.9900000095367432,0.0,0.009999999776482582,0.0,0.0,0.0
2011-12-01,4 WILDFLOWER BOTANICAL CANDLES,14,1,3,0,0,0,0,0,1,0,16,5,2,0,0,0,30.869707107543945,0.009999999776482582,0.009999999776482582,0.9700000286102295,0.0,0.0,0.0
2011-08-01,5 HOOK HANGER MAGIC TOADSTOOL,26,0,0,0,0,1,1,0,0,0,-5,1,0,0,0,0,2.0221266746520996,0.4099999964237213,0.5899999737739563,0.0,0.0,0.0,0.0
2011-12-01,5 HOOK HANGER RED MAGIC TOADSTOOL,221,2,1,1,0,0,0,0,1,0,29,6,0,0,0,0,11.948138236999512,0.03999999910593033,0.009999999776482582,0.949999988079071,0.0,0.0,0.0
2011-08-01,5 STRAND GLASS NECKLACE AMETHYST,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.1996958255767822,1.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,5 STRAND GLASS NECKLACE CRYSTAL,1,0,1,0,0,0,1,0,0,0,2,5,0,0,0,0,1.4998126029968262,1.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,50'S CHRISTMAS PAPER GIFT BAG,40,3,0,0,0,0,0,0,1,0,188,15,5,0,0,0,380.6206359863281,0.009999999776482582,0.18000000715255737,0.0,0.0,0.0,0.8199999928474426
2011-11-01,50CM METAL STRING WITH  7 CLIPS,6,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,11.943380355834961,0.0,0.5799999833106995,0.0,0.0,0.0,0.41999998688697815
2011-11-01,6 CHOCOLATE LOVE HEART T-LIGHTS,258,12,3,0,0,2,0,0,1,0,143,10,2,0,0,3,15.908233642578125,0.14000000059604645,0.6399999856948853,0.23000000417232513,0.0,0.0,0.0
2011-12-01,6 EGG HOUSE PAINTED WOOD,10,1,0,0,0,1,0,0,1,0,15,4,4,0,0,2,23.399490356445312,0.4099999964237213,0.46000000834465027,0.09000000357627869,0.0,0.0,0.05000000074505806
2011-12-01,6 GIFT TAGS 50'S CHRISTMAS ,108,7,1,0,0,0,0,0,1,0,824,65,26,0,0,2,821.1467895507812,0.07999999821186066,0.4399999976158142,0.47999998927116394,0.0,0.0,0.0
2011-12-01,6 GIFT TAGS VINTAGE CHRISTMAS ,139,10,3,0,0,0,0,0,1,0,663,53,28,0,0,0,773.32177734375,0.4099999964237213,0.30000001192092896,0.009999999776482582,0.0,0.0,0.28999999165534973
2011-12-01,6 RIBBONS ELEGANT CHRISTMAS ,32,3,2,0,0,0,0,0,1,0,249,25,23,0,0,3,11.921630859375,0.03999999910593033,0.12999999523162842,0.09000000357627869,0.0,0.0,0.7400000095367432
2011-12-01,6 RIBBONS EMPIRE  ,31,2,3,0,0,0,0,0,1,0,140,11,24,0,0,3,124.35822296142578,0.7400000095367432,0.09000000357627869,0.14000000059604645,0.0,0.0,0.019999999552965164
2011-12-01,6 RIBBONS RUSTIC CHARM,104,9,6,0,0,1,0,0,1,0,953,72,24,1,0,5,665.5160522460938,0.8600000143051147,0.05999999865889549,0.05000000074505806,0.009999999776482582,0.0,0.009999999776482582
2011-12-01,6 RIBBONS SHIMMERING PINKS ,33,1,5,0,0,0,1,0,0,0,90,6,21,0,0,3,89.88626098632812,0.10999999940395355,0.38999998569488525,0.46000000834465027,0.0,0.0,0.03999999910593033
2011-12-01,6 ROCKET BALLOONS ,103,3,1,0,0,0,0,0,1,0,203,26,3,0,0,5,144.67401123046875,0.5799999833106995,0.23000000417232513,0.07999999821186066,0.0,0.0,0.10999999940395355
2011-12-01,60 CAKE CASES DOLLY GIRL DESIGN,141,9,2,0,0,1,0,0,1,0,789,43,14,1,0,3,1041.9677734375,0.27000001072883606,0.4099999964237213,0.07000000029802322,0.14000000059604645,0.0,0.10999999940395355
2011-12-01,60 CAKE CASES VINTAGE CHRISTMAS,125,7,2,0,0,0,0,0,1,0,3215,112,35,0,0,5,3211.626220703125,0.009999999776482582,0.8999999761581421,0.07999999821186066,0.0,0.0,0.0
2011-12-01,60 TEATIME FAIRY CAKE CASES,439,22,3,0,0,2,0,0,1,0,1827,77,20,0,0,4,1000.4758911132812,0.6899999976158142,0.2800000011920929,0.009999999776482582,0.0,0.0,0.009999999776482582
2011-12-01,6PC WOOD PLATE SET DISPOSABLE,2,0,1,0,0,0,0,0,1,0,5,2,1,0,0,0,36.783905029296875,0.0,0.9900000095367432,0.0,0.0,0.0,0.0
2011-11-01,70'S ALPHABET WALL ART,2,1,0,0,0,0,0,0,1,0,6,3,0,0,0,0,2.005582809448242,0.20999999344348907,0.7900000214576721,0.0,0.0,0.0,0.0
2011-12-01,72 SWEETHEART FAIRY CAKE CASES,226,12,2,1,0,0,0,0,1,0,941,61,12,0,0,9,524.2091674804688,0.3499999940395355,0.09000000357627869,0.14000000059604645,0.029999999329447746,0.0,0.38999998569488525
2011-12-01,75 BLACK PETIT FOUR CASES,8,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,7.330161094665527,0.25,0.75,0.0,0.0,0.0,0.0
2011-11-01,75 GREEN FAIRY CAKE CASES,9,5,1,0,0,0,0,0,1,0,12,1,3,0,0,1,5.974189281463623,0.07000000029802322,0.6499999761581421,0.27000001072883606,0.0,0.0,0.009999999776482582
2011-12-01,75 GREEN PETIT FOUR CASES,50,2,0,0,0,1,1,0,0,0,62,3,5,0,0,0,32.902671813964844,0.23000000417232513,0.38999998569488525,0.3799999952316284,0.0,0.0,0.0
2011-11-01,A PRETTY THANK YOU CARD,346,15,7,0,0,3,0,0,1,0,12,1,0,0,0,0,18.480371475219727,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,A4 WALL TIDY BLUE OFFICE,50,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,26.473777770996094,0.3499999940395355,0.6499999761581421,0.0,0.0,0.0,0.0
2011-12-01,ABC TREASURE BOOK BOX ,29,6,0,0,0,0,0,0,1,0,179,16,9,1,0,2,178.4232177734375,0.019999999552965164,0.019999999552965164,0.9599999785423279,0.0,0.0,0.0
2011-12-01,ABSTRACT CIRCLE JOURNAL ,6,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,3.1996009349823,0.4300000071525574,0.17000000178813934,0.4000000059604645,0.0,0.0,0.0
2011-12-01,ABSTRACT CIRCLES POCKET BOOK,1,1,0,0,0,0,0,0,1,0,32,7,0,0,0,0,5.970082759857178,0.550000011920929,0.4399999976158142,0.009999999776482582,0.0,0.0,0.0
2011-12-01,ABSTRACT CIRCLES SKETCHBOOK ,6,2,1,0,0,0,0,0,1,0,24,8,4,0,0,3,1.9928946495056152,0.6100000143051147,0.11999999731779099,0.20999999344348907,0.0,0.0,0.05000000074505806
2011-12-01,ACRYLIC GEOMETRIC LAMP,7,0,3,0,0,0,0,0,1,0,5,2,1,0,0,0,7.95559549331665,0.15000000596046448,0.7300000190734863,0.11999999731779099,0.0,0.0,0.0
2011-11-01,"ACRYLIC HANGING JEWEL,BLUE",86,13,0,0,0,1,1,0,0,0,68,4,0,0,0,0,67.5746078491211,0.05000000074505806,0.6499999761581421,0.3100000023841858,0.0,0.0,0.0
2011-11-01,"ACRYLIC JEWEL ICICLE, PINK",104,9,0,0,0,1,1,0,0,0,71,1,0,0,0,1,2.9848263263702393,1.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,ADULT APRON APPLE DELIGHT,4,1,0,0,0,0,0,0,1,0,46,11,1,0,0,5,45.721309661865234,0.009999999776482582,0.9800000190734863,0.009999999776482582,0.0,0.0,0.0
2011-12-01,ADVENT CALENDAR GINGHAM SACK,15,2,2,0,0,0,0,0,1,0,412,41,23,0,0,9,409.464111328125,0.8700000047683716,0.009999999776482582,0.11999999731779099,0.0,0.0,0.0
2011-12-01,AFGHAN SLIPPER SOCK PAIR,10,1,0,0,0,0,0,0,1,0,5,2,0,0,0,0,4.999573230743408,0.36000001430511475,0.17000000178813934,0.4699999988079071,0.0,0.0,0.0
2011-12-01,AGED GLASS SILVER T-LIGHT HOLDER,433,11,0,0,0,0,0,0,1,0,998,41,7,0,0,1,1453.84375,0.019999999552965164,0.8100000023841858,0.17000000178813934,0.0,0.0,0.0
2011-12-01,AIRLINE BAG VINTAGE JET SET BROWN,9,1,1,0,0,1,0,0,1,0,32,10,9,0,0,1,26.50775146484375,0.3499999940395355,0.4399999976158142,0.20999999344348907,0.0,0.0,0.009999999776482582
2011-12-01,AIRLINE BAG VINTAGE JET SET RED,30,3,3,0,0,1,0,0,1,0,46,12,9,0,0,1,34.97689437866211,0.6399999856948853,0.05000000074505806,0.07999999821186066,0.0,0.0,0.23000000417232513
2011-12-01,AIRLINE BAG VINTAGE JET SET WHITE,10,0,2,0,0,1,0,0,1,0,20,5,5,0,0,3,16.001060485839844,0.5199999809265137,0.4000000059604645,0.07999999821186066,0.0,0.0,0.0
2011-12-01,AIRLINE BAG VINTAGE TOKYO 78,21,2,5,0,0,0,0,0,1,0,200,34,24,0,0,9,54.92865753173828,0.10999999940395355,0.05000000074505806,0.41999998688697815,0.0,0.0,0.41999998688697815
2011-12-01,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,1,1,0,0,0,0,0,1,0,35,10,8,0,0,1,17.921669006347656,0.75,0.10000000149011612,0.10000000149011612,0.0,0.0,0.05000000074505806
2011-12-01,"AIRLINE LOUNGE,METAL SIGN",27,3,5,0,0,1,0,0,1,0,77,11,16,0,0,5,11.965871810913086,0.009999999776482582,0.9599999785423279,0.009999999776482582,0.0,0.0,0.029999999329447746
2011-12-01,ALARM CLOCK BAKELIKE CHOCOLATE,58,7,4,0,0,1,0,0,1,0,207,39,20,0,0,4,205.9348907470703,0.5899999737739563,0.03999999910593033,0.0,0.25999999046325684,0.0,0.10000000149011612
2011-12-01,ALARM CLOCK BAKELIKE GREEN,102,12,4,0,0,2,0,0,1,0,716,102,32,0,0,3,519.4264526367188,0.8100000023841858,0.07000000029802322,0.009999999776482582,0.0,0.0,0.10000000149011612
2011-12-01,ALARM CLOCK BAKELIKE IVORY,67,15,0,0,0,0,0,0,1,0,348,55,14,2,0,3,127.45455932617188,0.5099999904632568,0.3799999952316284,0.009999999776482582,0.05000000074505806,0.0,0.05999999865889549
