,CustomerID,Recency,Frequency,Monetary,First_Purchase,MAX_Amount,MIN_Amount,MEAN_Amount,cluster
67,12429.0,9,4,2934,9,168,0,30.24742268041237,0
68,12430.0,44,1,188,10,44,0,17.09090909090909,0
69,12431.0,2,18,4839,1,336,-36,19.670731707317074,0
70,12432.0,43,5,4068,6,700,0,37.666666666666664,0
71,12433.0,10,7,8597,1,192,0,20.46904761904762,0
72,12434.0,85,4,531,12,40,-9,9.833333333333334,0
73,12435.0,80,2,6809,3,360,20,189.13888888888889,0
74,12436.0,335,1,374,1,80,0,23.375,0
75,12437.0,9,19,3241,1,120,-50,16.124378109452735,0
76,12438.0,15,2,2296,7,320,0,23.428571428571427,0
77,12441.0,485,1,110,8,20,0,10.0,0
78,12442.0,181,1,88,6,28,0,7.333333333333333,0
79,12444.0,0,5,4337,6,320,0,24.502824858757062,0
80,12445.0,22,1,116,11,56,12,29.0,0
81,12446.0,58,1,839,10,36,0,14.46551724137931,0
82,12447.0,67,1,339,10,45,0,13.038461538461538,0
83,12448.0,45,1,339,10,84,0,15.409090909090908,0
84,12449.0,23,4,3184,2,165,0,16.670157068062828,0
85,12450.0,174,2,134,6,40,0,16.75,0
86,12451.0,11,6,5612,1,192,0,15.808450704225352,0
87,12452.0,17,3,337,11,80,-2,14.652173913043478,0
88,12453.0,135,1,454,7,24,0,10.55813953488372,0
89,12454.0,54,2,0,10,410,-410,0.0,0
90,12455.0,74,6,1341,2,96,0,14.9,0
91,12456.0,45,4,2322,3,280,-8,18.0,0
92,12457.0,0,12,1475,2,165,-165,21.691176470588236,0
93,12458.0,72,2,642,2,80,0,16.894736842105264,0
94,12461.0,125,2,683,6,200,0,19.514285714285716,0
95,12462.0,19,4,855,2,168,-9,11.875,0
96,12463.0,6,7,846,5,36,-12,9.613636363636363,0
97,12464.0,11,8,1141,2,112,12,39.3448275862069,0
98,12465.0,18,3,431,2,30,-4,8.450980392156863,0
99,12468.0,144,3,480,1,48,-2,12.0,0
100,12471.0,0,49,13924,2,800,-210,26.22222222222222,0
101,12472.0,52,13,4105,1,126,-24,10.498721227621484,0
102,12473.0,54,9,1600,1,549,-549,8.938547486033519,0
103,12474.0,3,30,4471,6,72,-48,9.783369803063458,0
104,12475.0,54,1,475,10,54,0,13.194444444444445,0
105,12476.0,16,20,5297,12,198,-20,20.064393939393938,0
106,12477.0,23,9,10973,1,360,-70,35.62662337662338,0
107,12478.0,181,1,552,6,135,0,15.333333333333334,0
108,12479.0,12,3,273,5,54,-16,7.8,0
109,12480.0,29,4,2365,3,192,0,15.357142857142858,0
110,12481.0,23,11,3892,9,144,0,17.853211009174313,0
111,12483.0,18,13,1733,2,200,-80,21.395061728395063,0
112,12484.0,101,8,3296,3,196,-24,9.417142857142856,0
113,12488.0,10,3,984,9,80,0,17.89090909090909,0
114,12489.0,162,1,278,7,36,0,18.533333333333335,0
115,12490.0,18,10,3702,1,96,0,15.110204081632654,0
116,12491.0,333,1,295,1,36,0,11.346153846153847,0
117,12492.0,106,2,156,7,18,0,7.8,0
118,12493.0,166,3,296,5,36,-16,12.869565217391305,0
119,12494.0,10,13,810,9,36,-36,9.642857142857142,0
120,12497.0,82,1,522,9,96,0,37.285714285714285,0
121,12498.0,22,3,282,10,36,0,12.26086956521739,0
122,12500.0,24,13,3764,2,600,-18,57.90769230769231,0
123,12501.0,162,2,1281,1,144,-24,8.00625,0
124,12502.0,188,5,3211,3,196,0,21.843537414965986,0
125,12503.0,192,1,-1126,6,-1126,-1126,-1126.0,0
126,12504.0,19,4,102,9,120,-120,6.8,0
127,12505.0,38,1,-4,11,-4,-4,-4.0,0
128,12506.0,233,1,57,4,7,0,2.4782608695652173,0
129,12507.0,135,4,824,2,168,-44,35.82608695652174,0
130,12508.0,27,2,232,10,16,0,3.36231884057971,0
131,12509.0,285,1,130,2,40,0,18.571428571428573,0
132,12510.0,143,2,794,1,144,0,24.060606060606062,0
133,12512.0,244,2,77,4,9,0,2.264705882352941,0
134,12513.0,85,2,342,8,54,-24,9.5,0
135,12514.0,268,1,718,3,54,0,14.07843137254902,0
136,12515.0,354,1,295,12,105,0,18.4375,0
137,12516.0,4,2,918,9,100,0,35.30769230769231,0
138,12517.0,29,6,1747,2,90,-12,6.108391608391608,0
139,12518.0,0,5,1344,8,54,0,10.838709677419354,0
140,12519.0,153,1,238,7,54,0,13.222222222222221,0
141,12520.0,37,6,1772,3,90,-24,11.432258064516128,0
142,12521.0,143,1,480,7,54,0,12.631578947368421,0
143,12522.0,40,2,124,10,18,0,10.333333333333334,0
144,12523.0,9,13,1290,1,36,-25,11.727272727272727,0
145,12524.0,10,8,3138,1,144,0,21.791666666666668,0
146,12526.0,54,3,976,6,72,0,13.746478873239436,0
147,12527.0,82,3,242,1,48,0,13.444444444444445,0
148,12528.0,10,8,1527,1,54,-4,16.073684210526316,0
149,12530.0,30,5,1245,4,136,-20,18.308823529411764,0
150,12531.0,15,1,102,11,29,0,6.0,0
151,12532.0,90,1,282,9,36,0,17.625,0
152,12534.0,336,1,751,1,108,0,11.920634920634921,0
153,12535.0,92,2,550,6,36,0,16.176470588235293,0
154,12536.0,30,5,2831,2,4161,-8322,10.36996336996337,0
155,12538.0,60,1,278,10,36,0,13.238095238095237,0
156,12539.0,23,5,2627,1,168,-1715,9.587591240875913,0
157,12540.0,20,19,9842,12,224,-60,20.46153846153846,0
158,12541.0,60,3,588,4,84,0,11.307692307692308,0
159,12544.0,60,2,292,3,56,-16,14.6,0
160,12545.0,76,2,741,3,84,0,14.82,0
161,12546.0,47,3,828,4,84,-16,11.82857142857143,0
162,12547.0,198,2,128,4,28,0,16.0,0
163,12548.0,167,1,76,6,28,12,15.2,0
164,12550.0,80,1,678,9,140,0,11.894736842105264,0
165,12551.0,358,1,100,12,10,10,10.0,0
166,12552.0,40,2,384,1,120,0,19.2,0
167,12553.0,0,14,2678,1,108,-12,13.66326530612245,0
168,12556.0,33,2,391,10,16,0,3.231404958677686,0
169,12557.0,17,5,9472,3,1080,0,287.030303030303,0
170,12558.0,120,2,0,2,72,-72,0.0,0
171,12559.0,311,3,392,1,72,-24,17.818181818181817,0
172,12560.0,101,4,1524,4,144,-8,13.72972972972973,0
173,12561.0,69,1,140,10,18,0,8.75,0
174,12562.0,23,7,2831,1,96,0,16.851190476190474,0
175,12564.0,262,1,343,3,54,10,16.333333333333332,0
176,12565.0,282,2,84,2,12,-10,8.4,0
177,12566.0,73,2,232,9,54,-4,11.6,0
178,12567.0,23,11,6899,5,168,-24,14.900647948164147,0
179,12569.0,0,35,3109,1,126,-18,16.277486910994764,0
180,12571.0,40,2,246,10,24,0,7.235294117647059,0
181,12572.0,48,3,757,1,54,-12,12.209677419354838,0
182,12573.0,228,1,103,4,24,0,3.6785714285714284,0
183,12574.0,316,1,174,1,36,12,15.818181818181818,0
184,12576.0,130,6,794,4,24,-6,8.92134831460674,0
185,12577.0,243,4,395,12,30,-60,2.668918918918919,0
186,12578.0,22,4,2068,1,196,-9,17.233333333333334,0
187,12579.0,74,3,270,9,54,-18,8.709677419354838,0
188,12580.0,159,1,238,7,36,0,9.916666666666666,0
189,12581.0,40,1,111,10,18,0,7.4,0
190,12582.0,239,2,360,2,120,0,16.363636363636363,0
191,12583.0,0,18,4370,1,128,-36,17.137254901960784,0
192,12584.0,10,18,1620,3,84,-81,12.857142857142858,0
193,12585.0,223,4,1333,12,108,-16,13.742268041237113,0
194,12586.0,18,2,150,6,32,-16,12.5,0
195,12587.0,301,1,140,2,40,20,35.0,0
196,12588.0,40,1,180,10,40,0,18.0,0
197,12589.0,29,2,494,7,54,0,14.114285714285714,0
198,12590.0,5,3,7287,2,523,0,104.1,0
199,12591.0,318,1,303,1,84,0,11.653846153846153,0
200,12592.0,66,2,214,8,20,0,11.88888888888889,0
201,12593.0,109,3,270,2,36,10,12.857142857142858,0
202,12594.0,47,11,2390,1,72,-18,20.084033613445378,0
203,12596.0,36,2,344,10,112,0,12.74074074074074,0
204,12597.0,20,5,2581,3,280,-20,12.060747663551401,0
205,12598.0,10,9,1896,1,108,0,14.25563909774436,0
206,12599.0,33,7,484,2,48,0,7.806451612903226,0
207,12600.0,29,11,2048,3,192,-18,31.50769230769231,0
208,12601.0,39,6,445,3,72,-7,15.344827586206897,0
209,12602.0,0,1,82,12,22,0,6.833333333333333,0
210,12603.0,22,1,686,11,560,0,228.66666666666666,0
211,12604.0,80,2,130,3,24,0,8.125,0
212,12605.0,454,1,-6,9,-1,-4,-2.0,0
213,12607.0,0,2,0,10,32,-32,0.0,0
214,12609.0,79,3,787,1,90,0,13.116666666666667,0
215,12610.0,23,7,1475,5,160,-24,13.288288288288289,0
216,12611.0,53,1,720,10,32,0,11.076923076923077,0
217,12612.0,58,2,520,9,54,-42,24.761904761904763,0
218,12613.0,58,6,2380,3,126,-40,14.60122699386503,0
219,12614.0,160,1,271,7,18,9,13.55,0
220,12615.0,72,4,1614,3,96,0,15.371428571428572,0
221,12616.0,86,5,484,1,56,-27,13.444444444444445,0
222,12617.0,60,1,254,10,20,0,6.0476190476190474,0
223,12618.0,22,1,117,11,40,0,10.636363636363637,0
224,12619.0,17,13,1371,3,389,-389,14.43157894736842,0
225,12620.0,15,3,774,5,36,0,8.41304347826087,0
226,12621.0,5,23,9224,9,320,-12,19.459915611814345,0
227,12622.0,233,1,134,4,24,0,12.181818181818182,0
228,12623.0,129,1,172,8,36,0,9.555555555555555,0
229,12624.0,107,2,425,6,36,0,11.18421052631579,0
230,12625.0,5,3,1718,1,160,-24,18.87912087912088,0
231,12626.0,24,13,4645,1,144,-64,15.13029315960912,0
232,12627.0,11,7,3201,2,108,0,13.917391304347825,0
233,12628.0,19,4,582,5,40,-10,13.534883720930232,0
234,12630.0,10,2,923,10,120,0,14.421875,0
235,12631.0,58,1,508,10,160,0,16.387096774193548,0
236,12633.0,0,5,1624,2,200,-20,15.766990291262136,0
237,12635.0,31,2,1158,8,126,0,11.465346534653465,0
238,12637.0,92,10,4173,1,108,-54,10.591370558375635,0
239,12638.0,182,1,389,6,160,0,9.974358974358974,0
240,12639.0,239,1,407,4,120,0,18.5,0
241,12640.0,24,3,1019,9,90,0,19.22641509433962,0
242,12641.0,116,1,148,8,40,0,14.8,0
243,12642.0,26,3,684,8,48,0,14.553191489361701,0
244,12643.0,39,6,2591,3,576,0,107.95833333333333,0
245,12644.0,305,1,306,2,24,0,9.870967741935484,0
246,12645.0,110,5,1122,1,54,-12,15.162162162162161,0
247,12646.0,50,2,862,5,72,0,19.155555555555555,0
248,12647.0,23,13,3034,5,120,-16,23.703125,0
249,12648.0,125,1,222,8,40,0,10.571428571428571,0
250,12649.0,35,4,386,9,48,-6,11.696969696969697,0
251,12650.0,181,1,198,6,72,0,9.9,0
252,12651.0,100,1,63,9,15,0,7.0,0
253,12652.0,9,2,640,1,126,-2,12.549019607843137,0
254,12653.0,149,2,1616,2,320,0,37.58139534883721,0
255,12654.0,11,5,452,2,24,0,11.894736842105264,0
256,12656.0,2,8,2966,4,200,-36,22.815384615384616,0
257,12657.0,12,5,860,9,120,-120,15.357142857142858,0
258,12658.0,19,1,518,11,54,0,14.38888888888889,0
259,12659.0,60,1,42,10,18,0,8.4,0
260,12660.0,12,1,168,11,24,0,12.923076923076923,0
261,12662.0,23,12,2680,1,40,-12,11.551724137931034,0
262,12664.0,0,10,4198,1,216,-18,110.47368421052632,0
263,12665.0,9,2,53,1,24,-1,13.25,0
264,12666.0,360,1,-200,12,-72,-128,-100.0,0
265,12667.0,0,1,412,12,160,0,12.484848484848484,0
266,12668.0,12,6,2895,12,288,-12,17.232142857142858,0
267,12669.0,3,4,990,3,1136,-1136,9.705882352941176,0
268,12670.0,11,6,2062,2,72,-5,21.93617021276596,0
269,12672.0,330,1,165,1,42,0,16.5,0
270,12673.0,242,2,428,1,36,0,10.19047619047619,0
271,12674.0,12,7,1337,1,84,-24,14.692307692307692,0
272,12676.0,25,6,984,1,105,0,21.866666666666667,0
273,12678.0,43,13,10846,12,912,-24,64.94610778443113,0
274,12679.0,0,9,866,1,72,-9,15.464285714285714,0
275,12680.0,31,4,606,8,36,0,11.653846153846153,0
276,12681.0,15,27,9500,7,144,-54,14.705882352941176,0
277,12682.0,2,31,9013,3,216,0,17.16761904761905,0
278,12683.0,5,20,5807,9,160,-40,16.0414364640884,0
279,12684.0,25,7,1112,2,48,0,10.59047619047619,0
280,12685.0,29,6,2103,7,90,0,13.394904458598726,0
281,12686.0,638,1,42,3,18,0,6.0,0
282,12688.0,114,1,3331,8,130,0,19.47953216374269,0
283,12689.0,26,2,906,4,72,0,12.583333333333334,0
284,12690.0,206,1,332,5,54,10,20.75,0
285,12691.0,0,6,826,12,96,0,25.8125,0
286,12693.0,5,6,673,1,84,-12,16.414634146341463,0
287,12694.0,71,2,576,9,54,0,15.567567567567568,0
288,12695.0,108,4,474,2,70,0,17.555555555555557,0
289,12697.0,22,5,644,6,80,-6,14.976744186046512,0
290,12700.0,127,6,3366,2,126,-36,12.466666666666667,0
291,12701.0,36,2,466,9,36,0,8.79245283018868,0
292,12702.0,20,1,189,11,24,12,15.75,0
293,12703.0,71,2,184,6,24,-6,8.363636363636363,0
294,12704.0,23,10,1672,2,200,-80,18.57777777777778,0
295,12705.0,16,14,4693,12,162,-12,13.485632183908047,0
296,12707.0,292,1,458,2,64,0,13.878787878787879,0
297,12708.0,37,16,1914,6,36,-12,11.0,0
298,12709.0,0,26,7163,8,320,-58,27.8715953307393,0
299,12710.0,202,4,631,1,72,-9,7.987341772151899,0
300,12712.0,9,17,3567,3,120,-32,25.119718309859156,0
301,12713.0,89,1,624,9,66,0,16.42105263157895,0
302,12714.0,10,5,2991,2,108,0,11.548262548262548,0
303,12715.0,107,1,274,8,80,0,13.047619047619047,0
304,12716.0,134,2,626,6,54,0,9.072463768115941,0
305,12717.0,33,3,754,8,100,-50,13.464285714285714,0
306,12718.0,72,1,153,9,36,0,8.052631578947368,0
307,12719.0,30,3,409,4,36,-12,9.738095238095237,0
308,12720.0,3,29,3360,5,108,-25,9.35933147632312,0
309,12721.0,80,7,1656,9,72,-18,10.097560975609756,0
310,12722.0,3,6,630,7,64,-32,11.052631578947368,0
311,12723.0,17,5,537,5,48,0,7.782608695652174,0
312,12724.0,39,4,799,4,54,0,15.075471698113208,0
313,12725.0,638,1,355,3,56,0,14.791666666666666,0
314,12726.0,29,7,976,12,54,0,7.870967741935484,0
315,12727.0,11,9,2717,1,168,-18,19.26950354609929,0
316,12728.0,39,4,602,2,36,0,13.08695652173913,0
317,12729.0,114,1,354,8,36,0,13.615384615384615,0
318,12731.0,24,14,14043,10,384,-60,50.69675090252708,0
319,12732.0,180,1,182,6,32,0,15.166666666666666,0
320,12733.0,235,1,299,4,72,0,13.590909090909092,0
321,12734.0,353,1,48,12,24,0,12.0,0
322,12735.0,192,2,573,1,54,0,13.325581395348838,0
323,12736.0,39,1,138,11,90,0,34.5,0
324,12738.0,665,1,67,2,18,0,6.090909090909091,0
325,12739.0,79,2,725,1,144,0,19.07894736842105,0
326,12740.0,153,1,208,7,28,0,7.703703703703703,0
327,12743.0,135,2,404,7,18,0,3.014925373134328,0
328,12744.0,52,10,6425,1,3949,-3949,28.056768558951966,0
329,12747.0,23,11,3388,5,216,0,32.89320388349515,0
330,12748.0,4,224,18209,1,850,-1829,3.9226626454114606,0
331,12749.0,23,8,3051,1,108,-18,13.207792207792208,0
332,12750.0,277,1,214,3,36,0,14.266666666666667,0
333,12752.0,82,1,3094,9,216,0,58.37735849056604,0
334,12753.0,23,11,15602,12,384,-80,67.83478260869565,0
335,12754.0,160,5,554,4,288,-45,8.523076923076923,0
336,12755.0,160,4,1726,9,2976,-1248,287.6666666666667,0
337,12756.0,87,1,0,9,0,0,0.0,0
338,12757.0,4,19,3105,3,1241,-1241,8.23607427055703,0
339,12758.0,117,2,1650,8,60,0,17.010309278350515,0
340,12759.0,53,3,1002,6,45,0,10.547368421052632,0
341,12762.0,26,2,1156,2,140,0,16.753623188405797,0
342,12763.0,139,2,332,5,60,0,18.444444444444443,0
343,12764.0,317,1,1442,1,144,0,32.044444444444444,0
344,12766.0,58,7,5017,8,168,0,16.183870967741935,0
345,12769.0,239,1,934,4,160,0,29.1875,0
346,12770.0,211,1,832,5,280,0,69.33333333333333,0
347,12772.0,30,1,575,11,140,0,10.454545454545455,0
348,12775.0,18,6,828,1,48,-24,12.35820895522388,0
349,12778.0,20,7,371,1,54,-18,7.2745098039215685,0
350,12779.0,22,12,2891,3,96,-36,18.18238993710692,0
351,12781.0,22,5,350,1,48,-24,11.666666666666666,0
352,12782.0,150,6,1629,12,112,-36,15.22429906542056,0
353,12783.0,54,8,1267,7,339,-339,14.732558139534884,0
354,12784.0,10,2,448,11,56,0,7.593220338983051,0
355,12785.0,151,2,220,10,56,-6,14.666666666666666,0
356,12787.0,10,3,355,5,60,0,17.75,0
357,12789.0,214,1,89,5,39,15,22.25,0
358,12790.0,193,1,248,5,36,0,11.80952380952381,0
359,12791.0,697,1,111,1,96,15,55.5,0
360,12792.0,257,1,291,3,56,0,11.64,0
361,12793.0,100,2,358,3,56,0,14.916666666666666,0
362,12794.0,54,2,588,2,48,0,13.066666666666666,0
363,12795.0,19,1,384,11,112,12,27.428571428571427,0
364,12797.0,361,3,154,9,30,-12,9.058823529411764,0
365,12798.0,11,3,3288,6,2040,0,411.0,0
366,12802.0,95,2,236,6,30,-12,9.076923076923077,0
367,12808.0,126,3,375,6,28,6,13.392857142857142,0
368,12809.0,169,2,374,6,84,-4,14.384615384615385,0
369,12811.0,261,3,354,2,28,0,11.419354838709678,0
370,12812.0,45,1,132,10,24,0,8.8,0
371,12814.0,102,1,88,8,48,40,44.0,0
372,12815.0,148,2,858,5,120,0,18.25531914893617,0
373,12816.0,177,2,490,5,80,0,16.896551724137932,0
374,12817.0,282,1,128,3,48,16,32.0,0
375,12818.0,179,2,1242,3,360,-20,77.625,0
376,12820.0,45,4,576,1,36,0,9.76271186440678,0
377,12821.0,96,1,44,9,16,0,7.333333333333333,0
378,12822.0,71,3,632,9,80,-28,13.446808510638299,0
379,12823.0,75,5,1610,2,490,210,322.0,0
380,12824.0,30,1,236,11,42,0,9.44,0
381,12826.0,60,8,971,9,24,-2,10.329787234042554,0
382,12827.0,45,3,306,4,36,0,12.24,0
383,12828.0,113,6,747,1,36,0,13.339285714285714,0
384,12829.0,162,3,168,12,78,-39,14.0,0
385,12830.0,92,7,2638,2,576,-66,67.64102564102564,0
386,12831.0,263,1,124,3,40,0,13.777777777777779,0
387,12832.0,152,2,288,2,16,0,10.666666666666666,0
388,12833.0,146,1,314,7,24,0,13.083333333333334,0
389,12834.0,310,1,254,2,24,0,14.11111111111111,0
390,12836.0,30,4,2031,1,66,0,11.605714285714285,0
391,12837.0,174,1,114,6,24,2,9.5,0
392,12838.0,182,2,619,1,80,0,4.7615384615384615,0
393,12839.0,12,16,3510,7,48,-4,11.10759493670886,0
394,12840.0,65,6,1803,4,40,-4,15.543103448275861,0
395,12841.0,4,26,2214,3,72,-44,5.043280182232346,0
396,12842.0,71,2,788,4,96,0,23.176470588235293,0
397,12843.0,66,9,1225,3,48,-3,11.342592592592593,0
398,12844.0,60,2,246,1,15,0,4.730769230769231,0
399,12845.0,268,4,273,2,144,0,10.11111111111111,0
400,12847.0,23,1,459,11,36,0,5.043956043956044,0
401,12849.0,121,2,702,3,96,0,13.764705882352942,0
402,12851.0,245,1,87,4,16,0,1.74,0
403,12852.0,291,2,208,2,24,-4,10.4,0
404,12853.0,96,9,1411,1,72,-24,16.797619047619047,0
405,12854.0,6,5,884,1,80,-12,7.6869565217391305,0
406,12855.0,666,1,12,2,12,0,4.0,0
407,12856.0,19,8,1611,2,48,-12,5.082018927444795,0
408,12857.0,69,2,913,5,64,10,19.847826086956523,0
409,12863.0,53,2,388,5,320,-16,64.66666666666667,0
410,12864.0,139,1,0,7,0,0,0.0,0
411,12865.0,27,3,1114,12,32,0,11.604166666666666,0
412,12866.0,341,1,465,1,60,0,17.884615384615383,0
413,12867.0,27,10,1847,12,72,-24,3.352087114337568,0
414,12868.0,9,6,1115,1,24,0,10.42056074766355,0
415,12870.0,485,1,-13,8,-4,-9,-6.5,0
416,12871.0,85,2,278,5,128,0,25.272727272727273,0
417,12872.0,327,2,401,9,30,0,6.075757575757576,0
418,12873.0,310,1,304,2,80,64,76.0,0
419,12875.0,144,2,0,12,0,0,0.0,0
420,12876.0,58,2,1161,5,105,0,13.658823529411764,0
421,12877.0,25,12,802,12,64,0,5.207792207792208,0
422,12878.0,19,3,646,3,24,-5,13.183673469387756,0
423,12879.0,45,4,370,9,144,-12,30.833333333333332,0
424,12881.0,98,1,289,9,195,12,41.285714285714285,0
425,12882.0,10,2,1428,6,280,56,109.84615384615384,0
426,12883.0,25,4,570,11,24,0,13.571428571428571,0
427,12884.0,1,1,297,12,170,15,42.42857142857143,0
428,12885.0,32,4,778,7,24,-16,10.805555555555555,0
429,12886.0,66,3,937,3,24,-9,10.895348837209303,0
430,12888.0,96,4,285,1,100,-27,40.714285714285715,0
431,12890.0,24,1,264,11,36,0,3.2195121951219514,0
432,12891.0,157,3,0,2,0,0,0.0,0
433,12893.0,90,1,147,9,36,0,4.323529411764706,0
434,12895.0,43,3,244,9,24,-16,10.166666666666666,0
435,12897.0,38,2,152,5,48,24,38.0,0
436,12901.0,11,36,7697,1,1200,-320,61.576,0
437,12902.0,265,1,108,3,16,0,10.8,0
438,12904.0,19,2,317,6,48,0,4.402777777777778,0
439,12906.0,12,5,2072,9,288,0,32.888888888888886,0
440,12908.0,0,4,0,1,0,0,0.0,0
441,12909.0,40,8,1561,1,290,-12,16.260416666666668,0
442,12910.0,6,8,2182,5,96,0,29.093333333333334,0
443,12912.0,15,5,1268,1,144,0,52.833333333333336,0
444,12913.0,16,5,1779,6,160,0,35.58,0
445,12915.0,149,2,294,2,24,0,13.363636363636363,0
446,12916.0,139,5,2309,1,128,-12,21.18348623853211,0
447,12917.0,277,1,480,3,240,240,240.0,0
448,12919.0,2,8,889,1,80,-15,17.096153846153847,0
449,12920.0,18,1,100,11,16,0,3.5714285714285716,0
450,12921.0,4,50,11323,1,144,-20,15.280701754385966,0
451,12922.0,337,1,190,1,24,0,6.785714285714286,0
452,12923.0,183,1,145,6,18,0,5.0,0
453,12924.0,1,5,760,1,144,-3,24.516129032258064,0
454,12925.0,75,2,443,5,24,0,9.844444444444445,0
455,12928.0,6,5,1560,12,120,0,18.571428571428573,0
456,12929.0,93,2,74,1,16,-12,8.222222222222221,0
457,12930.0,79,4,223,6,24,-2,8.25925925925926,0
458,12931.0,22,20,20451,12,2880,-2226,200.5,0
459,12933.0,25,4,410,1,42,-1,3.8317757009345796,0
460,12935.0,27,8,1201,1,36,-4,9.238461538461538,0
461,12936.0,17,5,726,9,80,-40,11.523809523809524,0
462,12937.0,16,4,945,3,64,0,7.875,0
463,12938.0,26,1,44,11,12,0,4.888888888888889,0
464,12939.0,37,8,8836,2,576,0,188.0,0
465,12940.0,47,4,646,9,48,-14,6.271844660194175,0
466,12942.0,132,3,558,9,24,0,7.44,0
467,12943.0,38,1,-3,11,-3,-3,-3.0,0
468,12944.0,243,2,428,12,36,0,14.266666666666667,0
469,12945.0,289,1,341,2,40,10,14.826086956521738,0
470,12947.0,65,11,819,1,130,-130,7.951456310679611,0
471,12948.0,17,8,1424,3,36,-6,12.067796610169491,0
472,12949.0,90,10,2878,1,56,-12,13.141552511415526,0
473,12950.0,25,3,880,1,100,0,38.26086956521739,0
474,12951.0,164,8,738,1,32,-12,11.353846153846154,0
475,12952.0,44,5,1065,4,32,-4,13.3125,0
476,12953.0,10,1,272,11,28,12,16.0,0
477,12955.0,17,14,2820,1,144,-2,15.40983606557377,0
478,12956.0,191,1,85,6,16,2,4.473684210526316,0
